Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,First_diff,Nifty_Open,Nifty_High,Nifty_Low,Nifty_Close
07-09-2000,RELIANCE,EQ,363.6,361.15,370.9,360.1,362.45,361.85,365.58,7549126,2.76E+14,4.38,1434.7,1450.20,1424.35,1439.70
08-09-2000,RELIANCE,EQ,361.85,362,375,361.05,373.5,370.9,367.9,5956473,2.19E+14,2.32,1440.6,1453.15,1440.60,1450.00
11-09-2000,RELIANCE,EQ,370.9,374.8,387,374.1,383.65,383.15,382.78,7055315,2.70E+14,14.88,1449.35,1469.00,1448.95,1456.30
12-09-2000,RELIANCE,EQ,383.15,385,389.8,381.2,383.5,383.45,384.45,4331376,1.67E+14,1.67,1457.1,1470.55,1447.80,1467.60
13-09-2000,RELIANCE,EQ,383.45,385.95,385.95,372,376.55,375.5,378.23,5918549,2.24E+14,-6.22,1467.65,1482.00,1452.60,1456.10
14-09-2000,RELIANCE,EQ,375.5,376.05,380.65,372.7,376.25,375.7,376.72,4199710,1.58E+14,-1.51,1456.75,1466.65,1437.85,1445.30
15-09-2000,RELIANCE,EQ,375.7,376,377.15,363.15,365.25,365.95,371.05,3798828,1.41E+14,-5.67,1443.25,1451.05,1411.55,1417.20
18-09-2000,RELIANCE,EQ,365.95,363,363,343.15,345.5,346.2,352.9,5241140,1.85E+14,-18.15,1416.05,1416.05,1352.10,1354.30
19-09-2000,RELIANCE,EQ,346.2,344.2,351.95,334,338.9,337.6,342.25,4866225,1.67E+14,-10.65,1351.8,1361.70,1295.30,1317.00
20-09-2000,RELIANCE,EQ,337.6,341.25,350.75,337.6,346.75,347.5,345.8,3828743,1.32E+14,3.55,1317.8,1351.10,1311.10,1342.90
21-09-2000,RELIANCE,EQ,347.5,347.9,350,342.35,347.15,347.9,346.57,3454067,1.20E+14,0.77,1341.65,1347.40,1325.75,1329.80
22-09-2000,RELIANCE,EQ,347.9,347,347,335.95,336.1,338.35,341.13,4212265,1.44E+14,-5.44,1329.1,1329.10,1261.20,1266.40
25-09-2000,RELIANCE,EQ,338.35,342.05,346,338,342.6,341.95,341.38,3466621,1.18E+14,0.25,1268.4,1305.10,1268.40,1292.50
26-09-2000,RELIANCE,EQ,341.95,344,344,338.05,342.1,341.3,340.45,2857067,9.73E+13,-0.93,1292.9,1298.25,1261.00,1267.90
27-09-2000,RELIANCE,EQ,341.3,341.05,354.7,334.4,354.45,351.9,347.89,6614226,2.30E+14,7.44,1267.45,1299.00,1249.35,1292.50
28-09-2000,RELIANCE,EQ,351.9,355,355,343.5,346,345.6,347.87,4924399,1.71E+14,-0.02,1292.4,1302.75,1260.80,1266.40
29-09-2000,RELIANCE,EQ,345.6,347.8,349.9,341.05,342.9,342.5,343.98,2713333,9.33E+13,-3.89,1267.3,1284.15,1264.40,1271.60
03-10-2000,RELIANCE,EQ,342.5,340.05,345.5,338.25,344,343.15,343.23,2996291,1.03E+14,-0.75,1270.75,1288.15,1254.35,1282.00
04-10-2000,RELIANCE,EQ,343.15,346,348.5,343.9,345,346.65,346.46,1814978,6.29E+13,3.23,1281.45,1300.05,1275.80,1297.80
05-10-2000,RELIANCE,EQ,346.65,345.15,347.3,338.7,339,340.15,342.81,1717130,5.89E+13,-3.65,1296.1,1306.45,1282.50,1284.70
06-10-2000,RELIANCE,EQ,340.15,338.05,341.8,336.55,339.1,340.4,339.63,2084877,7.08E+13,-3.18,1284.35,1287.85,1262.65,1285.00
09-10-2000,RELIANCE,EQ,340.4,341,346.5,339.05,340.7,340.45,342.5,2465985,8.45E+13,2.87,1285.05,1286.35,1264.20,1267.30
10-10-2000,RELIANCE,EQ,340.45,341.05,341.5,333.4,334.75,335.2,336.79,2142703,7.22E+13,-5.71,1268.7,1272.75,1230.05,1238.90
11-10-2000,RELIANCE,EQ,335.2,333,334.4,327.6,330.25,330.3,330.89,1941301,6.42E+13,-5.9,1232.85,1234.10,1193.80,1201.90
12-10-2000,RELIANCE,EQ,330.3,327.5,334.5,322.55,327,327.35,328.33,4932887,1.62E+14,-2.56,1201.3,1214.35,1185.10,1206.20
13-10-2000,RELIANCE,EQ,327.35,325.25,325.25,305.1,327,318.3,319.7,3820168,1.22E+14,-8.63,1205.7,1205.70,1167.50,1176.70
16-10-2000,RELIANCE,EQ,318.3,321,334.4,305.25,307.5,310.3,317.97,4859355,1.55E+14,-1.73,1177.85,1228.80,1173.35,1175.40
17-10-2000,RELIANCE,EQ,310.3,305.15,311.7,297.25,301.4,301.95,303.54,5873954,1.78E+14,-14.43,1174.3,1174.30,1140.60,1158.00
18-10-2000,RELIANCE,EQ,301.95,299.5,302.5,294.25,298.8,298.35,298.52,2711227,8.09E+13,-5.02,1157.05,1157.05,1122.80,1136.00
19-10-2000,RELIANCE,EQ,298.35,296.8,308.4,287,307.1,303.15,297.3,5017513,1.49E+14,-1.22,1135.65,1171.50,1108.20,1166.10
20-10-2000,RELIANCE,EQ,303.15,309.25,313.5,296.15,296.8,298.1,302.04,6294894,1.90E+14,4.74,1166.2,1202.70,1166.20,1172.00
23-10-2000,RELIANCE,EQ,298.1,298,298,283.35,286.1,285.85,287.73,3537551,1.02E+14,-14.31,1171.75,1172.15,1141.45,1143.90
24-10-2000,RELIANCE,EQ,285.85,286,294.7,284.5,292.6,292.7,290.69,4991911,1.45E+14,2.96,1143,1155.35,1132.90,1152.40
25-10-2000,RELIANCE,EQ,292.7,294,309.1,293.3,307.5,305.05,301.84,5484325,1.66E+14,11.15,1158.2,1190.40,1157.25,1183.90
26-10-2000,RELIANCE,EQ,305.05,307.95,310,304.05,306,305.55,305.77,1351639,4.13E+13,3.93,1182.8,1188.20,1176.60,1186.30
27-10-2000,RELIANCE,EQ,305.55,306.95,308.5,300.1,304.25,302.95,304.31,3479544,1.06E+14,-1.46,1186.95,1192.90,1171.85,1178.70
30-10-2000,RELIANCE,EQ,302.95,304.5,309.4,300.1,301.3,301,304.4,2922970,8.90E+13,0.09,1178.75,1185.80,1164.25,1167.10
31-10-2000,RELIANCE,EQ,301,300.05,303.75,294.3,303,302.15,299.12,3035468,9.08E+13,-5.28,1167.2,1175.60,1155.15,1172.70
01-11-2000,RELIANCE,EQ,302.15,310.45,312.8,304.55,308.1,308.55,309.05,5175535,1.60E+14,9.93,1178.25,1203.85,1177.10,1200.80
02-11-2000,RELIANCE,EQ,308.55,308.9,318,308.9,317.75,315.7,313.67,5345328,1.68E+14,4.62,1201.25,1226.35,1199.75,1224.80
03-11-2000,RELIANCE,EQ,315.7,318.4,320.75,314.8,314.9,315.65,317.59,4185175,1.33E+14,3.92,1225,1249.20,1225.00,1242.00
06-11-2000,RELIANCE,EQ,315.65,316.95,319.9,312,312.75,312.7,316.35,3987985,1.26E+14,-1.24,1242.15,1261.40,1236.65,1240.20
07-11-2000,RELIANCE,EQ,312.7,310.15,315.25,310.15,313.75,313.2,313.48,2597494,8.14E+13,-2.87,1239,1249.10,1232.35,1246.70
08-11-2000,RELIANCE,EQ,313.2,316.7,322.4,315,319.7,318.45,319.16,5620668,1.79E+14,5.68,1246.65,1277.25,1246.65,1266.80
09-11-2000,RELIANCE,EQ,318.45,317.5,322.7,316,318.2,319.15,320.12,3806455,1.22E+14,0.96,1266.75,1275.55,1255.95,1269.90
10-11-2000,RELIANCE,EQ,319.15,318.45,319.75,310.25,311.25,311.15,314.6,3515717,1.11E+14,-5.52,1271.35,1271.40,1237.50,1239.50
13-11-2000,RELIANCE,EQ,311.15,310.05,310.05,301.15,301.9,302.4,303.87,2333597,7.09E+13,-10.73,1239.35,1239.35,1199.95,1208.00
14-11-2000,RELIANCE,EQ,302.4,302.05,311.9,302.05,310.5,311.05,308.1,3676980,1.13E+14,4.23,1207.2,1246.90,1207.05,1242.80
15-11-2000,RELIANCE,EQ,311.05,315.95,317.4,310.1,313.5,313.1,314.14,3060728,9.61E+13,6.04,1245,1270.10,1243.20,1247.00
16-11-2000,RELIANCE,EQ,313.1,315,315.4,309.35,312.45,311.65,312.37,3259405,1.02E+14,-1.77,1246.6,1254.55,1228.60,1233.20
17-11-2000,RELIANCE,EQ,311.65,311,311.45,307.5,310.4,310.85,309.67,3391993,1.05E+14,-2.7,1232.35,1238.00,1216.90,1236.00
20-11-2000,RELIANCE,EQ,310.85,310.55,312.6,309.05,309.8,310.2,310.88,1679820,5.22E+13,1.21,1236,1241.75,1231.05,1237.60
21-11-2000,RELIANCE,EQ,310.2,312.75,312.75,307.6,309.65,309.1,309.37,3751462,1.16E+14,-1.51,1236.95,1237.85,1224.30,1235.00
22-11-2000,RELIANCE,EQ,309.1,310,311.5,307.6,308.25,308.15,309.23,1146693,3.55E+13,-0.14,1235.85,1247.50,1220.05,1222.30
23-11-2000,RELIANCE,EQ,308.15,307,312.5,305.25,312.25,311.15,309.96,2550499,7.91E+13,0.73,1221.2,1223.05,1209.85,1216.00
24-11-2000,RELIANCE,EQ,311.15,312.5,316.9,312,313.05,313.35,314.18,3370644,1.06E+14,4.22,1216.05,1230.00,1216.05,1225.20
27-11-2000,RELIANCE,EQ,313.35,314,319.9,313.5,319.9,318.7,317.09,3079656,9.77E+13,2.91,1225.4,1254.45,1225.35,1252.90
28-11-2000,RELIANCE,EQ,318.7,319.95,330.25,317.25,328.65,329.5,325.47,6766122,2.20E+14,8.38,1252.9,1275.45,1248.90,1272.70
29-11-2000,RELIANCE,EQ,329.5,328,332.4,324,326.2,327.2,328.51,5186104,1.70E+14,3.04,1272.25,1281.00,1253.45,1264.70
30-11-2000,RELIANCE,EQ,327.2,327,330.25,325.5,327.15,328.15,327.88,3132332,1.03E+14,-0.63,1264.75,1272.10,1258.40,1268.10
01-12-2000,RELIANCE,EQ,328.15,327,330.25,324.5,328.5,328.1,327.56,3623292,1.19E+14,-0.32,1268.1,1280.50,1255.20,1276.20
04-12-2000,RELIANCE,EQ,328.1,328.9,335.4,328.9,332.8,332.6,333.05,4911907,1.64E+14,5.49,1276.25,1290.00,1273.65,1275.60
05-12-2000,RELIANCE,EQ,332.6,334.5,339.8,334.3,339,338.7,336.94,3777774,1.27E+14,3.89,1275.7,1288.20,1275.50,1284.60
06-12-2000,RELIANCE,EQ,338.7,344.7,344.7,336.6,337.25,337.25,339.18,3121812,1.06E+14,2.24,1284.85,1319.85,1284.85,1298.50
07-12-2000,RELIANCE,EQ,337.25,336.4,340.35,335.75,337.35,337.55,338.22,2179581,7.37E+13,-0.96,1298.9,1308.45,1295.10,1302.50
08-12-2000,RELIANCE,EQ,337.55,338,341.9,337.15,338.95,339.4,339.87,4262617,1.45E+14,1.65,1303.3,1317.20,1303.30,1313.70
11-12-2000,RELIANCE,EQ,339.4,340.9,346.95,340,346,345.95,343.95,6063721,2.09E+14,4.08,1313.7,1333.50,1313.70,1332.10
12-12-2000,RELIANCE,EQ,345.95,347,347.2,343.5,344,344.3,344.99,2380095,8.21E+13,1.04,1332.2,1341.75,1327.60,1333.30
13-12-2000,RELIANCE,EQ,344.3,346,349.55,344.4,348,347.4,347.34,4074879,1.42E+14,2.35,1333.8,1360.80,1333.80,1354.30
14-12-2000,RELIANCE,EQ,347.4,347.9,352.8,345,345.25,346.3,349.68,6316696,2.21E+14,2.34,1354.45,1369.50,1346.15,1349.30
15-12-2000,RELIANCE,EQ,346.3,345,345,336.3,337.25,337.95,340.23,4013696,1.37E+14,-9.45,1349.25,1349.25,1308.15,1312.60
18-12-2000,RELIANCE,EQ,337.95,335,342.9,330.05,341.2,341.3,340.16,3808996,1.30E+14,-0.07,1310.15,1321.65,1297.20,1317.60
19-12-2000,RELIANCE,EQ,341.3,343.25,344.6,338.1,340,339.4,341.36,3520914,1.20E+14,1.2,1317.75,1325.60,1307.00,1310.50
20-12-2000,RELIANCE,EQ,339.4,345,345,337.4,342.2,341.85,340.19,2094053,7.12E+13,-1.17,1312.8,1313.40,1285.45,1295.20
21-12-2000,RELIANCE,EQ,341.85,340.1,344.95,336.55,344.25,342.3,341.1,4246752,1.45E+14,0.91,1294.25,1294.25,1257.10,1277.40
22-12-2000,RELIANCE,EQ,342.3,344.5,347,337.25,337.8,338.2,341.84,3558819,1.22E+14,0.74,1278.95,1292.80,1237.30,1242.00
26-12-2000,RELIANCE,EQ,338.2,337.05,341.9,326.55,327.75,328,330.74,3814774,1.26E+14,-11.1,1242.05,1248.50,1207.95,1212.00
27-12-2000,RELIANCE,EQ,328,326,335,324,334.25,333.05,330.39,4007710,1.32E+14,-0.35,1212.15,1239.00,1208.75,1228.30
28-12-2000,RELIANCE,EQ,333.05,335.8,340.2,332.8,339.25,338.8,337.03,4042545,1.36E+14,6.64,1229.35,1253.60,1229.35,1248.90
29-12-2000,RELIANCE,EQ,338.8,338.45,340.7,337.05,338.6,338.95,339.13,2686465,9.11E+13,2.1,1249,1265.90,1242.25,1263.50
01-01-2001,RELIANCE,EQ,338.95,340,343.65,339,341.2,341.75,341.63,3008237,1.03E+14,2.5,1263.5,1276.15,1250.65,1254.30
02-01-2001,RELIANCE,EQ,341.75,340.35,359,340.25,358.1,354.3,349.24,6623970,2.31E+14,7.61,1254.25,1279.60,1248.55,1271.80
03-01-2001,RELIANCE,EQ,354.3,355,361.7,353,358.2,360.05,358.46,8844088,3.17E+14,9.22,1271.8,1293.55,1263.95,1291.20
04-01-2001,RELIANCE,EQ,360.05,359.1,366.9,356.2,357,357.8,360.88,5982701,2.16E+14,2.42,1291.3,1331.35,1291.30,1307.60
05-01-2001,RELIANCE,EQ,357.8,356.5,366.8,356.5,363.4,364.3,362.09,7460148,2.70E+14,1.21,1307.55,1330.30,1306.25,1327.20
08-01-2001,RELIANCE,EQ,364.3,362.5,367.45,357.25,358,360.2,363.53,6842731,2.49E+14,1.44,1327.35,1334.20,1303.35,1309.20
09-01-2001,RELIANCE,EQ,360.2,359.4,361.8,357.1,358,357.95,359.11,4513682,1.62E+14,-4.42,1309.2,1323.40,1304.90,1311.60
10-01-2001,RELIANCE,EQ,357.95,358.55,361.45,349.15,352,351.7,354.17,4730779,1.68E+14,-4.94,1311.65,1324.35,1285.30,1287.30
11-01-2001,RELIANCE,EQ,351.7,352.5,357.3,351,356.2,355.8,354.04,4070774,1.44E+14,-0.13,1287.5,1296.75,1275.95,1280.40
12-01-2001,RELIANCE,EQ,355.8,356.95,358.4,354,354,354.55,356.03,2402573,8.55E+13,1.99,1280.45,1298.85,1279.40,1286.70
15-01-2001,RELIANCE,EQ,354.55,354.05,356.5,352,354.7,355.55,354.64,1977779,7.01E+13,-1.39,1286.85,1295.20,1277.85,1286.70
16-01-2001,RELIANCE,EQ,355.55,355.55,370.4,355.55,369.8,368.4,364.53,10397087,3.79E+14,9.89,1287,1302.60,1279.85,1293.00
17-01-2001,RELIANCE,EQ,368.4,371.1,371.45,361.25,361.25,362.05,365.17,4164213,1.52E+14,0.64,1299.4,1312.35,1295.30,1297.90
18-01-2001,RELIANCE,EQ,362.05,363,366.5,361.35,364.45,364.75,364.61,2730251,9.95E+13,-0.56,1297.95,1309.95,1297.95,1305.90
19-01-2001,RELIANCE,EQ,364.75,365.1,373.8,365.1,368.7,369.1,370.07,6563871,2.43E+14,5.46,1306,1333.50,1306.00,1329.10
22-01-2001,RELIANCE,EQ,369.1,369,375.9,368.1,373.5,374.5,372.85,7587620,2.83E+14,2.78,1329.3,1351.85,1329.30,1348.00
23-01-2001,RELIANCE,EQ,374.5,374.75,384.25,374.75,382.25,381.65,380.72,8274005,3.15E+14,7.87,1347.95,1362.05,1346.50,1355.20
24-01-2001,RELIANCE,EQ,381.65,384.4,384.5,378.5,380.3,380.35,381.25,5461105,2.08E+14,0.53,1355.35,1371.10,1355.35,1365.90
25-01-2001,RELIANCE,EQ,380.35,381.5,383.5,376.65,382,381.7,381.03,4489764,1.71E+14,-0.22,1366.05,1374.20,1353.50,1370.10
29-01-2001,RELIANCE,EQ,381.7,380,380,361,376.9,377.65,373.83,5074253,1.90E+14,-7.2,1368.55,1368.55,1312.10,1342.00
30-01-2001,RELIANCE,EQ,377.65,378.55,391,378.55,389,389.65,386.48,10513293,4.06E+14,12.65,1342.1,1382.55,1342.05,1379.70
31-01-2001,RELIANCE,EQ,389.65,405,405,381,384.2,384.6,387.85,5900160,2.29E+14,1.37,1385.85,1396.05,1369.00,1371.70
01-02-2001,RELIANCE,EQ,384.6,383.5,388.6,372.7,384.6,386.15,381.88,12741600,4.87E+14,-5.97,1371.5,1373.50,1340.95,1359.10
02-02-2001,RELIANCE,EQ,386.15,384.5,395.9,383.95,394.4,394.5,392.66,10129102,3.98E+14,10.78,1359.1,1384.90,1355.30,1378.80
05-02-2001,RELIANCE,EQ,394.5,393.1,400.5,390.25,399,399.15,396.72,10670248,4.23E+14,4.06,1378.8,1392.15,1373.45,1382.60
06-02-2001,RELIANCE,EQ,399.15,400,402.5,396.25,397,397.85,399.39,6048694,2.42E+14,2.67,1382.7,1395.40,1382.70,1387.10
07-02-2001,RELIANCE,EQ,397.85,395.65,397.95,392,393,393.45,394.26,3637077,1.43E+14,-5.13,1387.3,1391.85,1368.05,1370.80
08-02-2001,RELIANCE,EQ,393.45,391.2,397.45,390.5,395.7,395.95,395.2,4783393,1.89E+14,0.94,1370.65,1396.80,1365.05,1395.50
09-02-2001,RELIANCE,EQ,395.95,397,402,394.25,397,398.9,399.5,6970040,2.78E+14,4.3,1395.55,1416.30,1395.55,1405.70
12-02-2001,RELIANCE,EQ,398.9,396.25,406.4,395.25,400,400.55,402.88,6589212,2.65E+14,3.38,1405.7,1416.45,1397.60,1402.20
13-02-2001,RELIANCE,EQ,400.55,402,411.9,397.5,409.75,410.05,404.23,8532878,3.45E+14,1.35,1402.2,1412.70,1386.65,1391.20
14-02-2001,RELIANCE,EQ,410.05,414.85,417.4,409.55,414.9,415.55,413.87,8956667,3.71E+14,9.64,1393.15,1396.35,1380.65,1393.30
15-02-2001,RELIANCE,EQ,415.55,415,425.4,413,422,422.7,420.9,14706855,6.19E+14,7.03,1393.35,1421.00,1393.35,1416.70
16-02-2001,RELIANCE,EQ,422.7,423.9,429.35,420,421.1,422.45,424.74,12684331,5.39E+14,3.84,1415.85,1422.95,1376.15,1381.30
19-02-2001,RELIANCE,EQ,422.45,423,427.05,418.5,423.55,425.35,423.14,6365686,2.69E+14,-1.6,1381.4,1392.05,1369.45,1384.80
20-02-2001,RELIANCE,EQ,425.35,424,426.55,421,423.5,422.8,423.98,7155885,3.03E+14,0.84,1384.85,1392.80,1380.40,1383.80
21-02-2001,RELIANCE,EQ,422.8,423.05,424.85,412.1,414.5,414.1,417.32,7890074,3.29E+14,-6.66,1383.9,1389.55,1364.25,1370.10
22-02-2001,RELIANCE,EQ,414.1,413,419,408.6,415.9,414.65,413.64,7787291,3.22E+14,-3.68,1370.05,1370.05,1335.65,1355.10
23-02-2001,RELIANCE,EQ,414.65,415.05,420.6,409.6,410.1,411.3,415.08,7727518,3.21E+14,1.44,1355.1,1362.80,1314.10,1320.40
26-02-2001,RELIANCE,EQ,411.3,410.2,412.9,403.25,406,406.25,406.37,6221601,2.53E+14,-8.71,1320.9,1325.20,1299.05,1312.40
27-02-2001,RELIANCE,EQ,406.25,407.5,409.25,397.3,402.5,402.1,402.87,5610643,2.26E+14,-3.5,1312.45,1324.00,1281.90,1295.50
28-02-2001,RELIANCE,EQ,402.1,402,420,400.65,414.7,414.1,413.89,11049522,4.57E+14,11.02,1295.3,1362.25,1294.60,1351.40
01-03-2001,RELIANCE,EQ,414.1,416,446,416,436,438.2,438.3,15937433,6.99E+14,24.41,1351.75,1399.55,1345.05,1358.00
02-03-2001,RELIANCE,EQ,438.2,440,451,415.15,418.5,419.1,436.74,13416273,5.86E+14,-1.56,1360.25,1386.75,1301.80,1306.30
05-03-2001,RELIANCE,EQ,419.1,420.5,425,402.5,408.55,408.65,412.81,9439887,3.90E+14,-23.93,1304.85,1316.45,1259.10,1271.40
07-03-2001,RELIANCE,EQ,408.65,412,424.7,398.6,412.5,412,408.4,7545003,3.08E+14,-4.41,1272.8,1311.10,1249.45,1290.50
08-03-2001,RELIANCE,EQ,412,413.45,420.15,409.05,412,413.4,415.52,4430539,1.84E+14,7.12,1290.85,1307.95,1279.30,1292.80
09-03-2001,RELIANCE,EQ,413.4,411.1,411.1,398.65,410.15,409.5,406.87,3926498,1.60E+14,-8.65,1292.7,1292.70,1219.35,1254.70
12-03-2001,RELIANCE,EQ,409.5,409.1,412,402,406.15,408,407.45,3671174,1.50E+14,0.58,1253.25,1253.25,1193.95,1197.90
13-03-2001,RELIANCE,EQ,408,401.05,418.5,375.4,394.15,388.1,397.31,5264998,2.09E+14,-10.14,1197.85,1201.15,1098.75,1124.70
14-03-2001,RELIANCE,EQ,388.1,389,404.9,385.15,395.7,399.4,396.07,3372451,1.34E+14,-1.24,1125.15,1200.25,1114.60,1194.20
15-03-2001,RELIANCE,EQ,399.4,393,401.45,388.1,396,397.25,396.47,2484258,9.85E+13,0.4,1191.6,1219.70,1170.70,1217.10
16-03-2001,RELIANCE,EQ,397.25,394,399.25,379.1,381.55,384,390.92,3203308,1.25E+14,-5.55,1216.9,1233.40,1179.60,1193.50
19-03-2001,RELIANCE,EQ,384,381,388,375.6,381.5,382.5,380.74,2258808,8.60E+13,-10.18,1192.85,1201.70,1173.15,1186.70
20-03-2001,RELIANCE,EQ,382.5,384,384.75,370.5,373.9,373.35,376.4,1821965,6.86E+13,-4.34,1186.8,1193.35,1162.35,1170.90
21-03-2001,RELIANCE,EQ,373.35,376.5,403.25,365.25,403.25,401.3,389.12,3322003,1.29E+14,12.72,1168.8,1212.20,1156.15,1207.10
22-03-2001,RELIANCE,EQ,401.3,405.35,408.8,391,391.05,393.4,401.6,2868227,1.15E+14,12.48,1206.45,1218.35,1184.95,1187.50
23-03-2001,RELIANCE,EQ,393.4,394,400.65,374.3,380,379.55,384.96,3543428,1.36E+14,-16.64,1187.6,1196.55,1139.65,1161.30
26-03-2001,RELIANCE,EQ,379.55,380,386.6,376.1,384.4,384.2,383.11,1771673,6.79E+13,-1.85,1159.85,1165.65,1147.50,1161.50
27-03-2001,RELIANCE,EQ,384.2,383,394.4,381.7,390,390.7,389.83,2935850,1.14E+14,6.72,1161.6,1182.70,1157.25,1177.70
28-03-2001,RELIANCE,EQ,390.7,395,405,393.6,404.1,402,399.38,2667459,1.07E+14,9.55,1177.55,1209.60,1177.55,1206.20
29-03-2001,RELIANCE,EQ,402,401.25,405.85,394,395,396.45,399.47,3813078,1.52E+14,0.09,1204.9,1210.10,1185.00,1195.10
30-03-2001,RELIANCE,EQ,396.45,394.1,396.7,386.65,390.8,389.55,391.98,2456373,9.63E+13,-7.49,1195.05,1195.25,1144.65,1148.20
02-04-2001,RELIANCE,EQ,389.55,386.5,393.8,374.55,389.85,391.05,383.62,2789829,1.07E+14,-8.36,1148.1,1148.10,1094.35,1138.10
03-04-2001,RELIANCE,EQ,391.05,390,395,386,391,390.85,392.13,1537797,6.03E+13,8.51,1136.65,1153.10,1128.10,1149.20
04-04-2001,RELIANCE,EQ,390.85,380.15,387.7,378.25,382,383.1,382.01,1451637,5.55E+13,-10.12,1146.1,1146.15,1120.35,1136.60
06-04-2001,RELIANCE,EQ,383.1,383,392.95,381,381.5,382.75,386.76,1167280,4.51E+13,4.75,1137.55,1171.85,1133.05,1139.60
09-04-2001,RELIANCE,EQ,382.75,380.2,383.7,351.75,356.55,357.25,360.03,4892591,1.76E+14,-26.73,1137.6,1138.55,1116.10,1128.30
10-04-2001,RELIANCE,EQ,357.25,355.2,355.2,326.3,327.7,328.6,338.71,3654586,1.24E+14,-21.32,1129.1,1129.75,1093.05,1103.00
11-04-2001,RELIANCE,EQ,328.6,330,337.55,306.65,319.2,324.25,321.91,5682346,1.83E+14,-16.8,1104.9,1116.85,1056.10,1066.80
12-04-2001,RELIANCE,EQ,324.25,318,318,292.1,294.4,297.35,306.52,6499976,1.99E+14,-15.39,1066.75,1066.75,1001.80,1024.90
16-04-2001,RELIANCE,EQ,297.35,292.6,313,290,310,308.15,304.19,4508901,1.37E+14,-2.33,1024,1049.40,1000.10,1044.60
17-04-2001,RELIANCE,EQ,308.15,307,321.8,306,314.8,315.2,315.42,3952056,1.25E+14,11.23,1044.85,1072.90,1037.70,1067.00
18-04-2001,RELIANCE,EQ,315.2,314,329.9,303,327,327.2,320.22,6574312,2.11E+14,4.8,1066.5,1106.30,1063.05,1103.40
19-04-2001,RELIANCE,EQ,327.2,329.95,378.6,329.95,367.5,369.75,356.27,10637686,3.79E+14,36.05,1103.6,1159.30,1103.60,1144.40
20-04-2001,RELIANCE,EQ,369.75,369.9,374.9,353.1,357,358.85,361.77,5761492,2.08E+14,5.5,1145.75,1156.45,1120.60,1144.00
23-04-2001,RELIANCE,EQ,358.85,355,363.4,350.75,351.95,354.1,357.31,3256283,1.16E+14,-4.46,1144.05,1162.05,1137.30,1149.70
24-04-2001,RELIANCE,EQ,354.1,351.2,353,344.5,350,349.45,348.5,2665902,9.29E+13,-8.81,1149.6,1149.60,1128.40,1146.30
25-04-2001,RELIANCE,EQ,349.45,350,363,348,357.15,358.65,356.69,4960851,1.77E+14,8.19,1146.5,1162.85,1142.30,1155.30
26-04-2001,RELIANCE,EQ,358.65,360.45,365.9,351.8,352.85,354.85,361.3,5102487,1.84E+14,4.61,1155.4,1170.20,1138.85,1143.70
27-04-2001,RELIANCE,EQ,354.85,351,351,332.6,346.5,345.35,340.73,5167914,1.76E+14,-20.57,1143.65,1143.65,1078.10,1101.30
30-04-2001,RELIANCE,EQ,345.35,348.7,353.4,334,343.55,342.5,344.6,3325738,1.15E+14,3.87,1101.45,1127.90,1101.45,1125.20
02-05-2001,RELIANCE,EQ,342.5,342,346.5,336.2,341.7,342.3,342.44,2262729,7.75E+13,-2.16,1125.45,1150.65,1125.25,1137.20
03-05-2001,RELIANCE,EQ,342.3,341,348.8,339.65,344.9,343.95,343.47,2340189,8.04E+13,1.03,1137.15,1139.85,1117.70,1122.00
04-05-2001,RELIANCE,EQ,343.95,343.15,346,341,342.5,343.7,343.8,1256387,4.32E+13,0.33,1121.45,1131.95,1113.65,1130.00
07-05-2001,RELIANCE,EQ,343.7,343,347.4,339.55,341.4,340.9,343.61,1124575,3.86E+13,-0.19,1130.05,1145.40,1130.05,1139.20
08-05-2001,RELIANCE,EQ,340.9,340.5,348.2,340.05,345.75,346.1,345.25,2199889,7.60E+13,1.64,1139.25,1151.95,1138.20,1148.90
09-05-2001,RELIANCE,EQ,346.1,347,357.8,346.55,350.5,351.75,353.41,4449038,1.57E+14,8.16,1149.9,1164.30,1145.25,1149.20
10-05-2001,RELIANCE,EQ,351.75,351.9,356.7,350.6,354.6,355.15,354.23,2180184,7.72E+13,0.82,1149.1,1151.60,1139.25,1144.90
11-05-2001,RELIANCE,EQ,355.15,356.45,361.3,354.15,355.4,355.35,357.83,2230650,7.98E+13,3.6,1144.1,1146.85,1136.90,1140.50
14-05-2001,RELIANCE,EQ,355.35,355,362.05,354.65,359.5,359.8,358.59,1776515,6.37E+13,0.76,1140.45,1146.25,1134.05,1140.80
15-05-2001,RELIANCE,EQ,359.8,357,372.4,348.15,371.2,370.8,364.72,4649081,1.70E+14,6.13,1140.75,1147.75,1096.25,1145.30
16-05-2001,RELIANCE,EQ,370.8,372.6,374.8,365.15,367,366.95,370.31,3317202,1.23E+14,5.59,1147.1,1163.15,1146.05,1151.10
17-05-2001,RELIANCE,EQ,366.95,368.9,385.05,368.9,384.3,382.55,378.32,5799635,2.19E+14,8.01,1151.2,1179.00,1150.60,1174.90
18-05-2001,RELIANCE,EQ,382.55,384.7,384.85,373,374.4,374.85,379.35,3017492,1.14E+14,1.03,1175,1187.65,1169.20,1172.80
